game_id,quarter,team_slot,team_name,action_type,sub_type,success,scoring,player,pno,clock,s1,s2,lead,fga,fgm,two_pa,two_pm,three_pa,three_pm,fta,ftm
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,D. Walker,5,03:11:00,43,47,-4,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,D. Warren,9,03:11:00,43,47,-4,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,M. Kraus,11,03:11:00,43,47,-4,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,A. Toney,11,03:11:00,43,47,-4,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,A. Mohamed,2,03:11:00,43,47,-4,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,2of2,1,1,D. Warren,9,03:11:00,43,47,-4,0,0,0,0,0,0,1,1
2798717,3,2,Winnipeg Sea Bears,freethrow,1of2,0,1,D. Warren,9,03:11:00,43,46,-3,0,0,0,0,0,0,1,0
2798717,3,2,Winnipeg Sea Bears,foulon,,1,0,D. Warren,9,03:11:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foul,personal,1,0,I. Jack,13,03:11:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,offensive,1,0,,0,03:20:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,fadeaway,0,1,E. Akot,6,03:23:00,43,46,-3,1,0,1,0,0,0,0,0
2798717,3,1,Edmonton Stingers,turnover,travel,1,0,I. Jack,13,03:39:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,rebound,offensive,1,0,I. Jack,13,03:40:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,3pt,jumpshot,0,1,A. Rhooms,3,03:43:00,43,46,-3,1,0,0,0,1,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,K. Cross,14,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,A. Chaney,13,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,J. Tilmon Jr.,2,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,E. Akot,6,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,T. Allen,3,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,S. Hildebrandt,4,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,A. Rhooms,3,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,S. Teel,12,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,T. King,10,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,E. Bandoumel,6,03:54:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,rebound,defensive,1,0,,0,04:02:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,D. Warren,9,04:04:00,43,46,-3,1,0,0,0,1,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,T. Allen,3,04:11:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,3pt,pullupjumpshot,0,1,E. Bandoumel,6,04:14:00,43,46,-3,1,0,0,0,1,0,0,0
2798717,3,1,Edmonton Stingers,steal,,1,0,T. Donald,7,04:19:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,turnover,ballhandling,1,0,T. Allen,3,04:19:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,T. Allen,3,04:24:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,3pt,jumpshot,0,1,T. King,10,04:26:00,43,46,-3,1,0,0,0,1,0,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,D. Warren,9,04:40:00,43,46,-3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,layup,1,1,J. Tilmon Jr.,2,04:40:00,43,46,-3,1,1,1,1,0,0,0,0
2798717,3,1,Edmonton Stingers,assist,,1,0,E. Bandoumel,6,05:02:00,43,44,-1,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,3pt,jumpshot,1,1,T. King,10,05:02:00,43,44,-1,1,1,0,0,1,1,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,T. Allen,3,05:16:00,40,44,-4,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,layup,1,1,S. Hildebrandt,4,05:16:00,40,44,-4,1,1,1,1,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,T. Allen,3,05:20:00,40,42,-2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,fadeaway,0,1,T. King,10,05:23:00,40,42,-2,1,0,1,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,2of2,1,1,D. Warren,9,05:40:00,40,42,-2,0,0,0,0,0,0,1,1
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,T. Allen,3,05:40:00,40,41,-1,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,1of2,1,1,D. Warren,9,05:40:00,40,41,-1,0,0,0,0,0,0,1,1
2798717,3,2,Winnipeg Sea Bears,foulon,,1,0,D. Warren,9,05:40:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foul,personal,1,0,T. King,10,05:40:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,T. Allen,3,05:42:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,jumpshot,0,1,T. Donald,7,05:44:00,40,40,0,1,0,1,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,A. Chaney,13,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,D. Warren,9,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,S. Hildebrandt,4,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,M. Kraus,11,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,D. Walker,5,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,E. Akot,6,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foulon,,1,0,T. Donald,7,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,foul,personal,1,0,A. Chaney,13,05:46:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,E. Akot,6,05:59:00,40,40,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,layup,1,1,J. Tilmon Jr.,2,05:59:00,40,40,0,1,1,1,1,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,layup,1,1,T. King,10,06:09:00,40,38,2,1,1,1,1,0,0,0,0
2798717,3,1,Edmonton Stingers,foulon,,1,0,T. Donald,7,06:23:00,38,38,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,foul,personal,1,0,A. Chaney,13,06:23:00,38,38,0,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,2of2,1,1,J. Tilmon Jr.,2,06:23:00,38,38,0,0,0,0,0,0,0,1,1
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,T. Allen,3,06:23:00,38,37,1,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,1of2,1,1,J. Tilmon Jr.,2,06:23:00,38,37,1,0,0,0,0,0,0,1,1
2798717,3,1,Edmonton Stingers,substitution,out,1,0,D. Dainja,14,06:23:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,I. Jack,13,06:23:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,foulon,,1,0,J. Tilmon Jr.,2,06:23:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foul,personal,1,0,D. Dainja,14,06:23:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,M. Bourcier,1,06:41:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,T. Donald,7,06:41:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,foulon,,1,0,J. Tilmon Jr.,2,06:41:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foul,personal,1,0,D. Dainja,14,06:41:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,J. Tilmon Jr.,2,06:41:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,stepbackjumpshot,0,1,A. Toney,11,06:42:00,38,36,2,1,0,1,0,0,0,0,0
2798717,3,1,Edmonton Stingers,rebound,offensive,1,0,A. Toney,11,06:44:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,3pt,jumpshot,0,1,E. Bandoumel,6,06:48:00,38,36,2,1,0,0,0,1,0,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,E. Akot,6,07:08:00,38,36,2,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,drivinglayup,1,1,A. Chaney,13,07:08:00,38,36,2,1,1,1,1,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,steal,,1,0,E. Akot,6,07:11:00,38,34,4,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,turnover,ballhandling,1,0,M. Bourcier,1,07:11:00,38,34,4,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,3pt,jumpshot,1,1,A. Chaney,13,07:30:00,38,34,4,1,1,0,0,1,1,0,0
2798717,3,2,Winnipeg Sea Bears,rebound,defensive,1,0,E. Akot,6,07:45:00,38,31,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,jumpshot,0,1,D. Dainja,14,07:48:00,38,31,7,1,0,1,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foulon,,1,0,A. Toney,11,07:55:00,38,31,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,foul,personal,1,0,D. Walker,5,07:55:00,38,31,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,turnover,outofbounds,1,0,T. Allen,3,08:00:00,38,31,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,drivinglayup,1,1,D. Dainja,14,08:23:00,38,31,7,1,1,1,1,0,0,0,0
2798717,3,1,Edmonton Stingers,rebound,defensive,1,0,D. Dainja,14,08:28:00,36,31,5,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,2pt,stepbackjumpshot,0,1,T. Allen,3,08:31:00,36,31,5,1,0,1,0,0,0,0,0
2798717,3,1,Edmonton Stingers,assist,,1,0,D. Dainja,14,08:54:00,36,31,5,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,2pt,layup,1,1,A. Toney,11,08:54:00,36,31,5,1,1,1,1,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,D. Walker,5,09:10:00,34,31,3,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,3pt,jumpshot,1,1,E. Akot,6,09:10:00,34,31,3,1,1,0,0,1,1,0,0
2798717,3,2,Winnipeg Sea Bears,steal,,1,0,T. Allen,3,09:23:00,34,28,6,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,turnover,ballhandling,1,0,D. Dainja,14,09:23:00,34,28,6,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,assist,,1,0,E. Akot,6,09:36:00,34,28,6,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,freethrow,2of2,1,1,T. Allen,3,09:36:00,34,28,6,0,0,0,0,0,0,1,1
2798717,3,2,Winnipeg Sea Bears,freethrow,1of2,0,1,T. Allen,3,09:36:00,34,27,7,0,0,0,0,0,0,1,0
2798717,3,2,Winnipeg Sea Bears,foulon,,1,0,T. Allen,3,09:36:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,foul,personal,1,0,E. Bandoumel,6,09:36:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,steal,,1,0,D. Walker,5,09:46:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,turnover,ballhandling,1,0,M. Bourcier,1,09:46:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,A. Chaney,13,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,in,1,0,D. Walker,5,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,D. Warren,9,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,2,Winnipeg Sea Bears,substitution,out,1,0,M. Kraus,11,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,D. Dainja,14,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,M. Bourcier,1,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,I. Jack,13,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,in,1,0,T. King,10,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,S. Teel,12,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,3,1,Edmonton Stingers,substitution,out,1,0,A. Rhooms,3,10:00:00,34,27,7,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,tipinlayup,1,1,A. Toney,11,00:17:70,34,27,7,1,1,1,1,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,offensive,1,0,A. Toney,11,00:17:70,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,3pt,jumpshot,0,1,A. Rhooms,3,00:21:10,32,27,5,1,0,0,0,1,0,0,0
2798717,2,1,Edmonton Stingers,rebound,offensive,1,0,A. Rhooms,3,00:22:50,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,drivinglayup,0,1,E. Bandoumel,6,00:25:30,32,27,5,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,S. Teel,12,00:34:80,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,D. Warren,9,00:37:60,32,27,5,1,0,0,0,1,0,0,0
2798717,2,2,Winnipeg Sea Bears,rebound,defensive,1,0,E. Akot,6,00:44:20,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,3pt,jumpshot,0,1,E. Bandoumel,6,00:46:50,32,27,5,1,0,0,0,1,0,0,0
2798717,2,1,Edmonton Stingers,rebound,offensive,1,0,E. Bandoumel,6,00:48:80,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,block,,1,0,J. Tilmon Jr.,2,00:52:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,jumpshot,0,1,S. Teel,12,00:52:00,32,27,5,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,M. Bourcier,1,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,S. Teel,12,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,timeout,full,1,0,,0,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,foulon,,1,0,E. Bandoumel,6,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,turnover,offensive,1,0,E. Akot,6,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,foul,offensive,1,0,E. Akot,6,01:06:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,steal,,1,0,E. Akot,6,01:10:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,turnover,badpass,1,0,M. Bourcier,1,01:10:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,turnover,ballhandling,1,0,D. Warren,9,01:18:00,32,27,5,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,turnaroundjumpshot,1,1,E. Bandoumel,6,01:32:00,32,27,5,1,1,1,1,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,A. Rhooms,3,01:46:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,M. Kraus,11,01:49:00,30,27,3,1,0,0,0,1,0,0,0
2798717,2,2,Winnipeg Sea Bears,foulon,,1,0,J. Tilmon Jr.,2,02:00:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,foul,personal,1,0,I. Jack,13,02:00:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,rebound,offensive,1,0,J. Tilmon Jr.,2,02:00:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,E. Akot,6,02:02:00,30,27,3,1,0,0,0,1,0,0,0
2798717,2,2,Winnipeg Sea Bears,rebound,offensive,1,0,E. Akot,6,02:04:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,2pt,fadeaway,0,1,D. Warren,9,02:07:00,30,27,3,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,E. Bandoumel,6,02:22:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,A. Toney,11,02:22:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,T. King,10,02:22:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,T. Donald,7,02:22:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,rebound,defensive,1,0,J. Tilmon Jr.,2,02:31:00,30,27,3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,freethrow,2of2,0,1,T. Donald,7,02:31:00,30,27,3,0,0,0,0,0,0,1,0
2798717,2,1,Edmonton Stingers,freethrow,1of2,1,1,T. Donald,7,02:32:00,30,27,3,0,0,0,0,0,0,1,1
2798717,2,1,Edmonton Stingers,foulon,,1,0,T. Donald,7,02:32:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,foul,personal,1,0,D. Warren,9,02:32:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,in,1,0,M. Kraus,11,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,in,1,0,D. Warren,9,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,out,1,0,A. Chaney,13,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,out,1,0,S. Hildebrandt,4,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,A. Mohamed,2,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,T. King,10,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,A. Rhooms,3,02:46:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,2pt,jumpshot,0,1,J. Tilmon Jr.,2,02:48:00,29,27,2,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,S. Teel,12,02:55:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,M. Bourcier,1,02:55:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,foulon,,1,0,J. Tilmon Jr.,2,03:12:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,turnover,offensive,1,0,I. Jack,13,03:12:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,foul,offensive,1,0,I. Jack,13,03:12:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,offensive,1,0,A. Mohamed,2,03:23:00,29,27,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,3pt,jumpshot,0,1,A. Rhooms,3,03:29:00,29,27,2,1,0,0,0,1,0,0,0
2798717,2,2,Winnipeg Sea Bears,2pt,layup,1,1,T. Allen,3,03:38:00,29,27,2,1,1,1,1,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,steal,,1,0,T. Allen,3,03:42:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,turnover,ballhandling,1,0,S. Teel,12,03:42:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,,0,03:48:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,T. Allen,3,03:48:00,29,25,4,1,0,0,0,1,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,T. King,10,04:11:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,A. Mohamed,2,04:11:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,timeout,full,1,0,,0,04:11:00,29,25,4,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,turnaroundjumpshot,1,1,T. King,10,04:11:00,29,25,4,1,1,1,1,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,T. Donald,7,04:23:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,0,1,S. Hildebrandt,4,04:26:00,27,25,2,1,0,0,0,1,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,D. Dainja,14,04:46:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,I. Jack,13,04:46:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,foulon,,1,0,E. Akot,6,04:46:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,turnover,offensive,1,0,D. Dainja,14,04:46:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,foul,offensive,1,0,D. Dainja,14,04:46:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,turnover,outofbounds,1,0,S. Hildebrandt,4,05:02:00,27,25,2,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,freethrow,2of2,1,1,D. Dainja,14,05:09:00,27,25,2,0,0,0,0,0,0,1,1
2798717,2,1,Edmonton Stingers,freethrow,1of2,1,1,D. Dainja,14,05:09:00,26,25,1,0,0,0,0,0,0,1,1
2798717,2,2,Winnipeg Sea Bears,substitution,out,1,0,D. Warren,9,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,in,1,0,J. Tilmon Jr.,2,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,A. Toney,11,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,T. King,10,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,foulon,,1,0,D. Dainja,14,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,foul,personal,1,0,S. Hildebrandt,4,05:09:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,offensive,1,0,,0,05:21:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,2pt,turnaroundjumpshot,0,1,D. Dainja,14,05:22:00,25,25,0,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,rebound,defensive,1,0,D. Dainja,14,05:36:00,25,25,0,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,2pt,floatingjumpshot,0,1,T. Allen,3,05:39:00,25,25,0,1,0,1,0,0,0,0,0
2798717,2,1,Edmonton Stingers,3pt,stepbackjumpshot,1,1,T. Donald,7,06:04:00,25,25,0,1,1,0,0,1,1,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,in,1,0,A. Chaney,13,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,in,1,0,E. Akot,6,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,out,1,0,M. Kraus,11,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,substitution,out,1,0,J. Tilmon Jr.,2,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,out,1,0,E. Bandoumel,6,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,substitution,in,1,0,A. Rhooms,3,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,1,Edmonton Stingers,timeout,full,1,0,,0,06:27:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,assist,,1,0,D. Warren,9,06:30:00,22,25,-3,0,0,0,0,0,0,0,0
2798717,2,2,Winnipeg Sea Bears,3pt,jumpshot,1,1,M. Kraus,11,06:30:00,22,25,-3,1,1,0,0,1,1,0,0
2798717,2,2,Winnipeg Sea Bears,steal,,1,0,T. Allen,3,06:36:00,22,22,0,0,0,0,0,0,0,0,0
