game_id,season,team_name,player_number,player_name,position,minutes,points,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,blocks_received,personal_fouls,fouls_drawn,plus_minus,index_rating,index_rating_2,index_rating_3,index_rating_4,index_rating_5,index_rating_6,index_rating_7,second_chance_points,fast_break_points,points_in_the_paint,first_name,first_name_initial,last_name,last_name_initial,international_first_name,international_first_name_initial,international_last_name,international_last_name_initial,scoreboard_name,active,starter,captain,photo_t,photo_s,team_name_clean,opponent_name,game_date,game_number
2600650,2025,Calgary Surge,3,Greg Brown Iii,F,33:56,23,8,16,50,6,8,75,2,8,25,5,10,50,4,6,10,1,3,1,2,0,3,7,4,21,2,16.5,66.0,25,21,21,5,2,12,Greg,G,Brown Iii,B,Greg,G,Brown III,B,G. Brown Iii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89T1.png,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89S1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,2,Jameer Nelson Jr.,G,31:40,21,9,20,45,9,15,60,0,5,0,3,3,100,3,3,6,6,2,4,0,0,1,4,6,24,2,19.4,77.0,27,24,24,2,0,16,Jameer,J,Nelson Jr.,N,Jameer,J,Nelson Jr.,N,J. Nelson Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913T1.png,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913S1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,32,Javonté Brown,C,22:34,8,3,4,75,3,4,75,0,0,0,2,3,66,2,2,4,0,4,0,3,0,4,4,12,9,0,4.5,16.0,9,9,9,4,0,6,Javonté,J,Brown,B,Javonté,J,Brown,B,J. Brown,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bS1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,22,Gabe Osabuohien,F,17:26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,1,1,0,4,1,-10,7,3,2.9,5.0,4,7,7,0,0,0,Gabe,G,Osabuohien,O,Gabe,G,Osabuohien,O,G. Osabuohien,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9S1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,7,Khyri Thomas,G,14:40,5,2,3,66,2,2,100,0,1,0,1,1,100,1,3,4,0,0,0,0,0,1,0,-2,8,0,4.9,22.0,7,8,8,0,0,4,Khyri,K,Thomas,T,Khyri,K,Thomas,T,K. Thomas,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaS1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,1,Dj Jackson,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Dj,D,Jackson,J,DJ,D,Jackson,J,D. Jackson,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/99b38582d1f22628aa43dd66b5b9e835T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99b38582d1f22628aa43dd66b5b9e835S1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,5,Javier Gilgeous-Glasgow,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Javier,J,Gilgeous-Glasgow,G,Javier,J,Gilgeous-Glasgow,G,J. Gilgeous-Glasgow,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634T1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634S1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,8,William Tong,F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,William,W,Tong,T,William,W,Tong,T,W. Tong,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/ba10604c711636134a8a1abe2458875eT1.png,https://images.statsengine.playbyplay.api.geniussports.com/ba10604c711636134a8a1abe2458875eS1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600650,2025,Calgary Surge,13,Enoch Boakye,C/F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Enoch,E,Boakye,B,Enoch,E,Boakye,B,E. Boakye,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cT1.png,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cS1.png,calgary surge,Vancouver Bandits,2025-07-26T02:00:00Z,18
2600660,2025,Calgary Surge,23,Olumide Adelodun,F,9:45,3,1,3,33,1,1,100,0,2,0,1,2,50,0,3,3,0,0,0,0,0,2,1,-7,3,0,1.0,4.0,2,3,3,0,0,2,Olumide,O,Adelodun,A,Olumide,O,Adelodun,A,O. Adelodun,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcT1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcS1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,30,Evan Gilyard Jr.,G,36:47,26,7,19,36,4,10,40,3,9,33,9,9,100,0,1,1,3,2,0,0,0,2,10,1,16,0,15.1,42.5,24,16,16,0,2,4,Evan,E,Gilyard Jr.,G,Evan,E,Gilyard Jr.,G,E. Gilyard Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/2f806060d7af9865c52c457302539a8aT1.png,https://images.statsengine.playbyplay.api.geniussports.com/2f806060d7af9865c52c457302539a8aS1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,0,Sean Miller-Moore,G,33:33,8,3,9,33,3,6,50,0,3,0,2,2,100,0,3,3,1,3,2,0,1,3,1,7,5,1,2.3,4.0,2,5,5,2,2,6,Sean,S,Miller-Moore,M,Sean,S,Miller-Moore,M,S. Miller-Moore,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3T1.png,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,3,Greg Brown Iii,F,33:14,21,8,19,42,7,12,58,1,7,14,4,7,57,3,14,17,2,5,0,1,1,1,5,2,22,1,12.7,72.5,25,22,22,7,2,14,Greg,G,Brown Iii,B,Greg,G,Brown III,B,G. Brown Iii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89T1.png,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,2,Jameer Nelson Jr.,G,29:16,14,5,15,33,3,7,42,2,8,25,2,2,100,1,3,4,5,4,2,1,1,2,4,-7,12,2,8.5,28.0,13,12,12,0,2,6,Jameer,J,Nelson Jr.,N,Jameer,J,Nelson Jr.,N,J. Nelson Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913T1.png,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,22,Gabe Osabuohien,F,22:49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,1,0,1,0,4,0,11,14,1,5.5,26.0,10,14,14,0,0,0,Gabe,G,Osabuohien,O,Gabe,G,Osabuohien,O,G. Osabuohien,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,32,Javonté Brown,C,17:11,6,2,3,66,2,3,66,0,0,0,2,3,66,4,2,6,0,2,0,0,0,2,2,-12,8,0,4.9,20.0,8,8,8,3,0,4,Javonté,J,Brown,B,Javonté,J,Brown,B,J. Brown,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bS1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,9,Jamorko Pickett,F,16:49,0,0,5,0,0,3,0,0,2,0,0,0,0,0,5,5,2,2,2,1,0,0,0,-1,3,2,0.1,9.0,3,3,3,0,0,0,Jamorko,J,Pickett,P,Jamorko,J,Pickett,P,J. Pickett,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/263c2a93b18c694183faccba47131f80T1.png,https://images.statsengine.playbyplay.api.geniussports.com/263c2a93b18c694183faccba47131f80S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,5,Javier Gilgeous-Glasgow,G,0:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,Javier,J,Gilgeous-Glasgow,G,Javier,J,Gilgeous-Glasgow,G,J. Gilgeous-Glasgow,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634T1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,1,Dj Jackson,G,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Dj,D,Jackson,J,DJ,D,Jackson,J,D. Jackson,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/99b38582d1f22628aa43dd66b5b9e835T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99b38582d1f22628aa43dd66b5b9e835S1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,8,William Tong,F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,William,W,Tong,T,William,W,Tong,T,W. Tong,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/ba10604c711636134a8a1abe2458875eT1.png,https://images.statsengine.playbyplay.api.geniussports.com/ba10604c711636134a8a1abe2458875eS1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600660,2025,Calgary Surge,13,Enoch Boakye,C/F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Enoch,E,Boakye,B,Enoch,E,Boakye,B,E. Boakye,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cT1.png,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cS1.png,calgary surge,Winnipeg Sea Bears,2025-07-27T20:00:00Z,19
2600670,2025,Calgary Surge,2,Jameer Nelson Jr.,G,33:43,30,10,19,52,5,12,41,5,7,71,5,7,71,3,2,5,6,3,3,0,2,2,5,11,30,2,26.0,84.5,31,30,30,0,6,10,Jameer,J,Nelson Jr.,N,Jameer,J,Nelson Jr.,N,J. Nelson Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913T1.png,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,30,Evan Gilyard Ii,G,31:48,17,7,15,46,4,7,57,3,8,37,0,0,0,0,5,5,2,1,0,0,2,3,3,-8,15,1,10.0,31.5,13,15,15,0,0,6,Evan,E,Gilyard Ii,G,Evan,E,Gilyard II,G,E. Gilyard Ii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180T1.png,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,0,Sean Miller-Moore,G,30:37,17,6,14,42,5,10,50,1,4,25,4,8,50,2,2,4,2,1,2,0,1,2,4,8,12,2,11.6,38.5,13,12,12,5,2,6,Sean,S,Miller-Moore,M,Sean,S,Miller-Moore,M,S. Miller-Moore,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3T1.png,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,3,Greg Brown Iii,F,28:37,13,4,11,36,3,5,60,1,6,16,4,6,66,1,4,5,1,1,0,0,0,4,3,6,9,1,6.1,17.5,8,9,9,5,0,4,Greg,G,Brown Iii,B,Greg,G,Brown III,B,G. Brown Iii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89T1.png,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,22,Gabe Osabuohien,F,28:29,2,0,3,0,0,2,0,0,1,0,2,4,50,3,8,11,11,4,0,1,0,2,5,-9,16,2,7.2,44.0,19,16,16,1,0,0,Gabe,G,Osabuohien,O,Gabe,G,Osabuohien,O,G. Osabuohien,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,7,Khyri Thomas,G,22:06,8,3,8,37,1,3,33,2,5,40,0,0,0,0,4,4,3,0,1,1,0,1,0,-15,12,2,8.2,32.0,11,12,12,0,6,2,Khyri,K,Thomas,T,Khyri,K,Thomas,T,K. Thomas,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaS1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,23,Olumide Adelodun,F,12:37,2,1,9,11,1,7,14,0,2,0,0,0,0,1,3,4,0,0,0,0,1,0,1,-18,-2,3,-2.3,-7.0,-2,-2,-2,0,0,2,Olumide,O,Adelodun,A,Olumide,O,Adelodun,A,O. Adelodun,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcT1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcS1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,32,Javonté Brown,C,11:26,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,1,2,2,2,0,6,4,1,2.3,0.0,0,4,4,0,0,0,Javonté,J,Brown,B,Javonté,J,Brown,B,J. Brown,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bS1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,5,Javier Gilgeous-Glasgow,G,0:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.0,0.0,0,0,0,0,0,0,Javier,J,Gilgeous-Glasgow,G,Javier,J,Gilgeous-Glasgow,G,J. Gilgeous-Glasgow,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634T1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634S1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600670,2025,Calgary Surge,13,Enoch Boakye,C/F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Enoch,E,Boakye,B,Enoch,E,Boakye,B,E. Boakye,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cT1.png,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cS1.png,calgary surge,Scarborough Shooting Stars,2025-07-31T23:30:00Z,20
2600656,2025,Calgary Surge,32,Javonté Brown,C,8:07,4,2,3,66,2,3,66,0,0,0,0,0,0,2,1,3,1,2,0,0,0,1,1,-1,5,2,2.7,13.0,5,5,5,4,0,4,Javonté,J,Brown,B,Javonté,J,Brown,B,J. Brown,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bT1.png,https://images.statsengine.playbyplay.api.geniussports.com/5f99024bfc2eedf276b7b75927cf773bS1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,0,Sean Miller-Moore,G,34:51,20,9,21,42,8,17,47,1,4,25,1,2,50,4,1,5,5,3,1,0,0,1,1,9,15,2,12.7,50.5,15,15,15,2,9,14,Sean,S,Miller-Moore,M,Sean,S,Miller-Moore,M,S. Miller-Moore,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3T1.png,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,2,Jameer Nelson Jr.,G,32:37,29,10,19,52,5,11,45,5,8,62,4,4,100,4,0,4,6,2,4,0,2,2,2,2,32,1,27.9,86.5,30,32,32,9,0,8,Jameer,J,Nelson Jr.,N,Jameer,J,Nelson Jr.,N,J. Nelson Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913T1.png,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,22,Gabe Osabuohien,F,31:53,2,1,2,50,1,1,100,0,1,0,0,0,0,5,5,10,3,3,2,0,0,4,2,12,13,3,5.5,24.0,11,13,13,0,0,2,Gabe,G,Osabuohien,O,Gabe,G,Osabuohien,O,G. Osabuohien,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,3,Greg Brown Iii,F,28:24,26,10,16,62,7,10,70,3,6,50,3,4,75,4,8,12,0,1,1,1,0,2,2,11,32,1,23.5,95.5,32,32,32,5,2,14,Greg,G,Brown Iii,B,Greg,G,Brown III,B,G. Brown Iii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89T1.png,https://images.statsengine.playbyplay.api.geniussports.com/6e07a1664634073c97fddebd56b33e89S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,30,Evan Gilyard Ii,G,26:55,13,5,15,33,3,7,42,2,8,25,1,2,50,1,3,4,8,0,1,0,0,4,2,4,15,3,10.7,33.0,13,15,15,0,0,2,Evan,E,Gilyard Ii,G,Evan,E,Gilyard II,G,E. Gilyard Ii,False,True,False,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180T1.png,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,7,Khyri Thomas,G,24:38,7,3,9,33,2,4,50,1,5,20,0,0,0,1,5,6,4,1,2,1,1,1,1,13,13,3,8.2,34.5,12,13,13,0,2,2,Khyri,K,Thomas,T,Khyri,K,Thomas,T,K. Thomas,True,False,False,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaS1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,23,Olumide Adelodun,F,12:08,11,3,6,50,1,1,100,2,5,40,3,3,100,0,0,0,0,1,0,0,0,2,1,4,7,-2,6.2,13.0,6,7,7,3,0,2,Olumide,O,Adelodun,A,Olumide,O,Adelodun,A,O. Adelodun,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcT1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb31c4a50f7d140718138505bf3305bcS1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,5,Javier Gilgeous-Glasgow,G,0:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,Javier,J,Gilgeous-Glasgow,G,Javier,J,Gilgeous-Glasgow,G,J. Gilgeous-Glasgow,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634T1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634S1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600656,2025,Calgary Surge,13,Enoch Boakye,C/F,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,Enoch,E,Boakye,B,Enoch,E,Boakye,B,E. Boakye,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cT1.png,https://images.statsengine.playbyplay.api.geniussports.com/778e2dce15414448d496e0799e45a55cS1.png,calgary surge,Ottawa BlackJacks,2025-08-02T18:00:00Z,21
2600668,2025,Calgary Surge,2,Jameer Nelson Jr.,G,36:50,23,8,15,53,6,9,66,2,6,33,5,7,71,2,2,4,2,2,2,0,0,1,7,18,20,2,17.9,65.0,26,20,20,0,2,12,Jameer,J,Nelson Jr.,N,Jameer,J,Nelson Jr.,N,J. Nelson Jr.,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913T1.png,https://images.statsengine.playbyplay.api.geniussports.com/28a2ed0419cd5449841ef3ac3e8de913S1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
2600668,2025,Calgary Surge,0,Sean Miller-Moore,G,35:59,16,7,15,46,6,11,54,1,4,25,1,2,50,1,6,7,5,3,2,0,0,0,2,13,18,3,12.9,61.5,20,18,18,0,6,12,Sean,S,Miller-Moore,M,Sean,S,Miller-Moore,M,S. Miller-Moore,True,True,True,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3T1.png,https://images.statsengine.playbyplay.api.geniussports.com/e3ddf0413af4c0f659a8174af70504c3S1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
2600668,2025,Calgary Surge,30,Evan Gilyard Ii,G,35:22,13,4,13,30,1,5,20,3,8,37,2,2,100,0,2,2,7,4,1,0,1,3,2,14,10,1,6.8,15.5,8,10,10,0,3,2,Evan,E,Gilyard Ii,G,Evan,E,Gilyard II,G,E. Gilyard Ii,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180T1.png,https://images.statsengine.playbyplay.api.geniussports.com/1cabecdbc575bb5742ac9145aede8180S1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
2600668,2025,Calgary Surge,7,Khyri Thomas,G,30:15,21,8,16,50,5,10,50,3,6,50,2,2,100,1,6,7,0,0,4,0,0,4,1,16,24,2,17.9,59.5,21,24,24,3,8,10,Khyri,K,Thomas,T,Khyri,K,Thomas,T,K. Thomas,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaT1.png,https://images.statsengine.playbyplay.api.geniussports.com/d0f085452cd18bdb6e35756f71a8cbbaS1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
2600668,2025,Calgary Surge,5,Javier Gilgeous-Glasgow,G,2:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0.3,3.0,2,1,1,0,0,0,Javier,J,Gilgeous-Glasgow,G,Javier,J,Gilgeous-Glasgow,G,J. Gilgeous-Glasgow,False,False,False,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634T1.png,https://images.statsengine.playbyplay.api.geniussports.com/eb3f9c8c0c44fb883e76c842b7691634S1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
2600668,2025,Calgary Surge,22,Gabe Osabuohien,F,26:31,15,7,10,70,7,10,70,0,0,0,1,2,50,6,4,10,2,2,1,1,0,4,3,7,23,2,15.3,62.0,22,23,23,6,0,14,Gabe,G,Osabuohien,O,Gabe,G,Osabuohien,O,G. Osabuohien,True,True,False,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9T1.png,https://images.statsengine.playbyplay.api.geniussports.com/99289fbfc9128837077b52f90a28bfb9S1.png,calgary surge,Montreal Alliance,2025-08-04T23:30:00Z,22
