game_id,season,team_name,short_name,code,team_score,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,turnovers,blocks,blocks_received,personal_fouls,fouls_drawn,total_fouls,bonus_fouls,points_in_the_paint,second_chance_points,points_from_turnovers,bench_points,fast_break_points,team_index_rating,team_index_rating_2,team_index_rating_3,team_index_rating_4,team_index_rating_5,team_index_rating_6,team_index_rating_7,team_fouls,team_turnovers,team_rebounds,team_defensive_rebounds,team_offensive_rebounds,period_1_score,period_2_score,period_3_score,period_4_score,biggest_lead,biggest_scoring_run,time_leading,lead_changes,times_scores_level,timeouts_left,head_coach,assistant_coach_1,assistant_coach_2,international_team_name,international_short_name,international_code,logo,logo_t_url,logo_t_size,logo_t_height,logo_t_width,logo_t_bytes,logo_s_url,logo_s_size,logo_s_height,logo_s_width,logo_s_bytes,team_name_clean,opponent_name,game_date,game_number,stocks,ft
2600622,2025,Brampton Honey Badgers,Brampton,BHB,91,200:00,31,74,41,16,41,39,15,33,45,14,17,82,10,34,44,18,9,11,3,2,22,18,22,3,30,7,14,9,15,108,2,71.5,246.5,102,108,108,0,1,7,2,5,31,25.0,11.0,24.0,25.0,10.0,38.5,0,0,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Niagara River Lions,2025-06-29T18:00:00Z,12,12,14-17
2600631,2025,Brampton Honey Badgers,Brampton,BHB,85,200:00,30,82,36,19,55,34,11,27,40,14,17,82,20,36,56,16,7,23,5,9,21,15,22,5,32,15,12,33,9,91,2,53.5,190.5,76,91,91,1,3,7,3,4,11,26.0,19.0,29.0,0.0,9.0,0.0,0,0,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Calgary Surge,2025-07-03T23:30:00Z,13,12,14-17
2600624,2025,Brampton Honey Badgers,Brampton,BHB,84,200:00,33,69,47,25,41,60,8,28,28,10,14,71,6,36,42,18,4,10,8,2,20,12,20,6,40,6,7,24,7,106,2,66.5,263.0,95,106,106,0,2,5,4,1,22,22.0,23.0,17.0,10.0,10.0,20.56,16,6,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Vancouver Bandits,2025-07-07T00:00:00Z,14,12,10-14
2600625,2025,Brampton Honey Badgers,Brampton,BHB,73,200:00,29,68,42,19,48,39,10,20,50,5,9,55,11,16,27,21,8,11,6,4,13,10,13,6,34,11,18,21,8,81,2,58.6,205.0,74,81,81,0,1,1,0,1,19,26.0,13.0,15.0,6.0,10.0,7.2716666666667,12,6,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Ottawa BlackJacks,2025-07-09T16:30:00Z,15,14,5-9
2600634,2025,Brampton Honey Badgers,Brampton,BHB,85,200:00,30,63,47,18,32,56,12,31,38,13,18,72,6,30,36,15,7,13,2,2,23,14,23,5,36,5,17,20,5,94,2,60.8,208.0,83,94,94,0,1,5,4,1,25,23.0,14.0,23.0,9.0,11.0,17.153333333333,10,9,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Vancouver Bandits,2025-07-12T00:00:00Z,16,9,13-18
2600638,2025,Brampton Honey Badgers,Brampton,BHB,71,200:00,23,66,34,15,36,41,8,30,26,17,23,73,10,26,36,15,12,12,2,2,18,20,19,7,30,5,16,17,13,75,2,51.1,172.0,74,75,75,1,1,7,6,1,14,16.0,26.0,15.0,7.0,10.0,10.566666666667,6,1,0,Sheldon Cassimy,,,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Scarborough Shooting Stars,2025-07-13T18:00:00Z,17,14,17-23
2600643,2025,Brampton Honey Badgers,Brampton,BHB,79,200:00,30,62,48,22,40,55,8,22,36,11,14,78,9,20,29,19,4,14,2,2,19,18,19,3,38,8,16,10,7,84,2,55.8,196.0,81,84,84,0,0,4,2,2,26,13.0,13.0,27.0,12.0,9.0,18.251666666667,2,6,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/39b6d5f9f2dd0959caa790870aeaea31S1.png,S1,200,200,19332,brampton honey badgers,Niagara River Lions,2025-07-16T23:00:00Z,18,6,11-14
2600663,2025,Brampton Honey Badgers,Brampton,BHB,77,200:00,30,81,37,22,54,40,8,27,29,9,11,81,11,34,45,16,6,7,3,5,15,15,16,3,38,6,14,9,3,87,2,55.7,213.0,82,87,87,1,1,7,5,2,30,13.0,21.0,13.0,2.0,6.0,0.2,2,3,0,Thomas Cory,Mike  Fraser,Ankit Wadera,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/2c01c9b0f4dfc905fc8ae7e5e21f32cfT1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/2c01c9b0f4dfc905fc8ae7e5e21f32cfS1.png,S1,200,200,19332,brampton honey badgers,Ottawa BlackJacks,2025-07-21T23:30:00Z,19,9,9-11
2600644,2025,Brampton Honey Badgers,Brampton,BHB,96,200:00,32,77,41,23,49,46,9,28,32,23,27,85,18,26,44,21,9,12,4,5,21,17,21,9,44,9,27,19,16,113,2,79.8,271.5,104,113,113,0,1,10,7,3,20,32.0,20.0,24.0,10.0,7.0,18.161666666667,8,5,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5S1.png,S1,200,200,19332,brampton honey badgers,Scarborough Shooting Stars,2025-07-25T23:30:00Z,20,13,23-27
2600655,2025,Brampton Honey Badgers,Brampton,BHB,84,200:00,32,72,44,24,49,48,8,23,34,12,17,70,17,28,45,13,7,14,5,1,20,18,21,4,44,11,20,28,7,95,2,62.3,233.0,91,95,95,1,0,2,1,1,27,23.0,14.0,20.0,23.0,10.0,36.166666666667,5,1,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5S1.png,S1,200,200,19332,brampton honey badgers,Niagara River Lions,2025-07-27T18:00:00Z,21,12,12-17
2600647,2025,Brampton Honey Badgers,Brampton,BHB,83,200:00,30,65,46,23,37,62,7,28,25,16,18,88,7,20,27,20,8,12,3,2,18,16,18,6,40,6,20,18,18,92,2,64.5,223.5,87,92,92,0,1,6,1,5,22,19.0,15.0,27.0,5.0,11.0,7.5166666666667,5,1,0,Thomas Cory,Mike Fraser,Ankit Wadera,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5T1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/ce71bc80cc4469e85ed0263ad36588f5S1.png,S1,200,200,19332,brampton honey badgers,Montreal Alliance,2025-08-01T23:30:00Z,22,11,16-18
2600676,2025,Brampton Honey Badgers,Brampton,BHB,60,200:00,23,66,34,20,42,47,3,24,12,11,17,64,12,26,38,9,4,18,4,5,20,17,20,9,38,15,11,5,3,48,2,23.9,84.5,39,48,48,0,2,7,5,2,16,17.0,7.0,20.0,0.0,7.0,0.0,0,0,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/9171444b9b075e64fce7897c7ad5102fT1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/9171444b9b075e64fce7897c7ad5102fS1.png,S1,200,200,19332,brampton honey badgers,Winnipeg Sea Bears,2025-08-09T00:30:00Z,23,8,11-17
2600683,2025,Brampton Honey Badgers,Brampton,BHB,85,200:00,33,70,47,25,49,51,8,21,38,11,22,50,10,24,34,17,3,9,3,5,17,18,17,6,42,11,11,27,16,85,2,60.2,220.0,79,85,85,0,0,1,0,1,24,21.0,20.0,20.0,1.0,9.0,0.38333333333333,2,1,0,Sheldon Cassimy,Thomas Cory,Mike Fraser,Brampton Honey Badgers,Brampton,BHB,,https://images.statsengine.playbyplay.api.geniussports.com/9171444b9b075e64fce7897c7ad5102fT1.png,T1,75,75,6331,https://images.statsengine.playbyplay.api.geniussports.com/9171444b9b075e64fce7897c7ad5102fS1.png,S1,200,200,19332,brampton honey badgers,Saskatchewan Rattlers,2025-08-10T23:00:00Z,24,6,11-22
