game_id,season,team_name,short_name,code,team_score,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,turnovers,blocks,blocks_received,personal_fouls,fouls_drawn,total_fouls,bonus_fouls,points_in_the_paint,second_chance_points,points_from_turnovers,bench_points,fast_break_points,team_index_rating,team_index_rating_2,team_index_rating_3,team_index_rating_4,team_index_rating_5,team_index_rating_6,team_index_rating_7,team_fouls,team_turnovers,team_rebounds,team_defensive_rebounds,team_offensive_rebounds,period_1_score,period_2_score,period_3_score,period_4_score,biggest_lead,biggest_scoring_run,time_leading,lead_changes,times_scores_level,timeouts_left,head_coach,assistant_coach_1,assistant_coach_2,international_team_name,international_short_name,international_code,logo,logo_t_url,logo_t_size,logo_t_height,logo_t_width,logo_t_bytes,logo_s_url,logo_s_size,logo_s_height,logo_s_width,logo_s_bytes,team_name_clean,opponent_name,game_date,game_number,stocks,ft
2600633,2025,Saskatchewan Rattlers,Saskatchewan,SSK,80,200:00,27,52,51,21,32,65,6,20,30,20,32,62,6,22,28,20,4,11,7,3,16,22,16,3,34,8,17,13,9,91,2,65.9,245.0,94,91,91,0,0,4,2,2,18,27.0,13.0,22.0,18.0,15.0,21.328333333333,12,12,0,Eric  Magdanz,Steve  Burrows,Robert  Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/21f346661b20f1f649c4305f539017d8T1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/21f346661b20f1f649c4305f539017d8S1.png,S1,200,200,32787,saskatchewan rattlers,Montreal Alliance,2025-07-04T01:30:00Z,14,11,20-32
2600637,2025,Saskatchewan Rattlers,Saskatchewan,SSK,93,200:00,35,77,45,22,43,51,13,34,38,10,18,55,12,30,42,29,11,11,5,1,14,12,14,4,40,8,21,21,27,119,2,85.5,330.5,116,119,119,0,1,2,1,1,20,19.0,19.0,35.0,4.0,11.0,7.2816666666667,12,3,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/21f346661b20f1f649c4305f539017d8T1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/21f346661b20f1f649c4305f539017d8S1.png,S1,200,200,32787,saskatchewan rattlers,Ottawa BlackJacks,2025-07-06T01:30:00Z,15,16,10-18
2600636,2025,Saskatchewan Rattlers,Saskatchewan,SSK,70,200:00,24,68,35,18,44,40,6,24,25,16,19,84,13,30,43,19,4,16,4,3,11,17,11,5,28,9,4,11,19,77,2,48.6,202.0,80,77,77,0,0,2,1,1,18,18.0,24.0,10.0,2.0,7.0,1.0666666666667,1,0,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/dd4779b202a2bbbed8b9b6656ccd5692T1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/dd4779b202a2bbbed8b9b6656ccd5692S1.png,S1,200,200,32787,saskatchewan rattlers,Winnipeg Sea Bears,2025-07-12T01:30:00Z,16,8,16-19
2600642,2025,Saskatchewan Rattlers,Saskatchewan,SSK,81,200:00,31,62,50,20,39,51,11,23,47,8,16,50,6,20,26,21,12,19,3,4,19,15,19,5,28,7,21,11,17,85,2,59.2,201.5,77,85,85,0,0,2,1,1,24,19.0,12.0,26.0,2.0,8.0,1.8616666666667,4,5,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfS1.png,S1,200,200,32787,saskatchewan rattlers,Calgary Surge,2025-07-16T01:30:00Z,17,15,8-16
2600651,2025,Saskatchewan Rattlers,Saskatchewan,SSK,79,200:00,31,71,43,24,43,55,7,28,25,10,12,83,13,27,40,17,7,17,2,2,17,18,17,4,40,18,14,11,15,86,2,54.6,210.5,84,86,86,0,1,2,0,2,24,21.0,20.0,14.0,13.0,7.0,18.2,4,5,0,Eric Magdanz,Robert Lovelace,Anthony Skepple,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfS1.png,S1,200,200,32787,saskatchewan rattlers,Vancouver Bandits,2025-07-19T02:00:00Z,18,9,10-12
2600653,2025,Saskatchewan Rattlers,Saskatchewan,SSK,97,200:00,36,82,43,26,53,49,10,29,34,15,21,71,19,33,52,23,3,15,3,3,14,18,14,2,40,19,6,11,6,111,2,75.4,304.0,112,111,111,0,0,9,5,4,24,27.0,23.0,23.0,9.0,8.0,23.66,18,6,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/57aa7557ff5ffc7108f42e1713455bdfS1.png,S1,200,200,32787,saskatchewan rattlers,Ottawa BlackJacks,2025-07-26T18:00:00Z,19,6,15-21
2600649,2025,Saskatchewan Rattlers,Saskatchewan,SSK,89,200:00,35,80,43,23,50,46,12,30,40,7,11,63,14,23,37,18,11,11,3,4,11,10,11,1,30,16,11,7,9,98,2,72.4,267.0,93,98,98,0,0,4,1,3,16,29.0,31.0,13.0,8.0,10.0,9.35,2,0,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cS1.png,S1,200,200,32787,saskatchewan rattlers,Winnipeg Sea Bears,2025-08-02T00:30:00Z,20,14,7-11
2600662,2025,Saskatchewan Rattlers,Saskatchewan,SSK,90,200:00,34,71,47,25,40,62,9,31,29,13,23,56,11,36,47,14,8,18,4,1,15,20,15,6,28,9,16,5,11,98,2,65.0,272.5,101,98,98,0,2,3,1,2,30,14.0,21.0,25.0,6.0,6.0,14.843333333333,12,15,0,Eric Magdanz,Steve Burrows,,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cS1.png,S1,200,200,32787,saskatchewan rattlers,Edmonton Stingers,2025-08-03T22:00:00Z,21,12,13-23
2600672,2025,Saskatchewan Rattlers,Saskatchewan,SSK,94,200:00,35,70,50,21,46,45,14,24,58,10,16,62,10,21,31,21,6,13,2,2,18,14,18,3,28,16,16,10,14,100,2,71.8,250.0,94,100,100,0,0,1,0,1,30,27.0,19.0,18.0,9.0,5.0,28.685,9,13,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cS1.png,S1,200,200,32787,saskatchewan rattlers,Edmonton Stingers,2025-08-07T01:30:00Z,22,8,10-16
2600678,2025,Saskatchewan Rattlers,Saskatchewan,SSK,76,200:00,27,75,36,20,47,42,7,28,25,15,19,78,16,32,48,17,5,20,6,5,15,16,16,1,36,17,7,15,4,80,2,48.6,194.5,74,80,80,1,1,4,3,1,24,17.0,18.0,17.0,7.0,7.0,10.863333333333,3,5,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cS1.png,S1,200,200,32787,saskatchewan rattlers,Calgary Surge,2025-08-09T02:00:00Z,23,11,15-19
2600683,2025,Saskatchewan Rattlers,Saskatchewan,SSK,96,200:00,34,73,46,25,45,55,9,28,32,19,21,90,15,32,47,32,6,14,5,3,18,15,18,4,50,15,10,37,20,131,2,88.5,339.5,125,131,131,0,0,7,4,3,30,21.0,22.0,23.0,12.0,9.0,38.616666666667,2,1,0,Eric Magdanz,Steve Burrows,Robert Lovelace,Saskatchewan Rattlers,Saskatchewan,SSK,,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cT1.png,T1,75,75,8033,https://images.statsengine.playbyplay.api.geniussports.com/c079b28ced73ee8b6ffefb056eb7122cS1.png,S1,200,200,32787,saskatchewan rattlers,Brampton Honey Badgers,2025-08-10T23:00:00Z,24,11,19-21
